m1,m2,m3,m4,m5,m6,m7
41.7159,18.1329,23.583,10.431,1.86171,-8.05647,10.2248
39.7724,17.1942,22.5782,10.0288,1.87486,-7.73357,9.83518
37.9222,16.3546,21.5676,9.60793,1.85054,-7.4003,9.42544
35.7896,15.4036,20.386,9.10994,1.79954,-7.00862,8.93953
34.3232,14.7483,19.5749,8.76456,1.75953,-6.73521,8.60246
33.9982,14.5501,19.448,8.72047,1.77729,-6.70121,8.5605
31.4839,13.3833,18.1006,8.16532,1.73609,-6.27052,8.01943
24.456,10.1177,14.3383,6.62116,1.6267,-5.07692,6.51552
17.0208,6.46431,10.5565,5.12181,1.6371,-3.93198,5.06572
20.835,8.41233,12.4226,5.80152,1.62522,-4.49347,5.71894
30.5353,13.0291,17.5062,7.81919,1.71607,-6.03852,7.68021
37.0115,16.0491,20.9623,9.2139,1.82739,-7.10142,9.04111
36.2466,15.7109,20.5357,9.03811,1.81322,-6.97185,8.86926
42.5123,18.6358,23.8765,10.3946,1.90386,-8.01423,10.1922
43.8628,19.2504,24.6124,10.7002,1.91379,-8.26109,10.4891
43.6933,19.194,24.4994,10.6441,1.86113,-8.21954,10.4322
43.9521,19.3428,24.6093,10.6797,1.84161,-8.24476,10.4661
46.1961,20.4071,25.789,11.1531,1.8681,-8.60186,10.9282
48.9478,21.6618,27.286,11.7721,1.93187,-9.0778,11.5333
48.3812,21.4102,26.9711,11.6453,1.92166,-8.98296,11.4093
44.1445,19.5244,24.62,10.6712,1.81991,-8.23365,10.4572
37.9996,16.8958,21.1038,9.19133,1.41387,-7.02339,9.00514
33.3937,14.7255,18.6682,8.2198,1.35991,-6.29487,8.05617
27.1867,11.8626,15.3241,6.80176,0.874306,-5.09425,6.66431
23.2778,9.97449,13.3034,5.9859,0.895684,-4.41796,5.87309
19.9353,8.32527,11.61,5.3019,0.954762,-3.86694,5.21116
14.6692,5.84376,8.82542,4.15781,0.960344,-2.97989,4.10022
10.9568,4.10198,6.85479,3.34129,0.95349,-2.34236,3.30929
9.86839,3.56615,6.30223,3.10762,0.963574,-2.14397,3.08526
8.3704,2.81431,5.55609,2.778,0.959727,-1.87481,2.768
5.66326,1.36159,4.30167,2.14361,0.943948,-1.38632,2.15807
4.05729,0.893889,3.1634,1.5593,0.937805,-0.933785,1.6041
2.42299,0.73332,1.68967,0.839434,0.382578,-0.461638,0.850237
4.12538,1.15797,2.96741,1.4662,0.843398,-0.917551,1.50121
9.87686,2.81775,7.05911,3.53397,1.31274,-2.4593,3.52514
22.668,9.50512,13.1629,5.86438,1.22977,-4.27493,5.77236
23.7726,10.0854,13.6872,6.04657,1.22375,-4.44241,5.94746
33.4417,14.3979,19.0438,8.29855,1.66037,-6.28112,8.15064
37.9416,16.5739,21.3677,9.23424,1.66936,-7.01191,9.06002
44.6302,19.6914,24.9389,10.7085,1.7917,-8.17325,10.4978
50.8463,22.5503,28.2959,12.1048,1.9255,-9.26931,11.8608
53.3731,23.6673,29.7058,12.721,2.01172,-9.77609,12.462
53.5978,23.7416,29.8562,12.8156,2.04449,-9.87877,12.5536
54.1374,23.977,30.1604,12.9645,2.0765,-10.0143,12.6984
52.8192,23.3495,29.4698,12.7055,2.0807,-9.83199,12.4454
46.4564,20.6648,25.7916,11.1251,1.55412,-8.50123,10.8941
40.8777,18.0543,22.8234,9.91966,1.47383,-7.59105,9.71612
35.2573,15.486,19.7713,8.6091,1.01818,-6.46652,8.43134
31.5555,13.7318,17.8237,7.81012,1.02974,-5.79661,7.65626
25.1066,10.7494,14.3572,6.38894,1.03953,-4.69985,6.27262
18.1684,7.52489,10.6436,4.881,1.03047,-3.55347,4.80503
15.9096,6.41229,9.49734,4.43345,1.05148,-3.20332,4.37212
11.8145,4.48378,7.33073,3.54867,1.0259,-2.52357,3.5136
7.62355,2.43363,5.18992,2.59683,0.987627,-1.79441,2.5931
4.36444,0.906235,3.4582,1.71253,0.94314,-1.11716,1.74567
3.03712,0.734827,2.30229,1.13613,0.672342,-0.703638,1.16616
1.82084,0.62148,1.19936,0.599297,0.205373,-0.34183,0.600061
4.78429,1.16667,3.61762,1.77971,1.13549,-1.11454,1.83791
12.532,4.46948,8.06256,3.89675,1.18706,-2.76092,3.86314
20.2254,8.39219,11.8332,5.32062,1.23521,-3.87025,5.24401
25.061,10.6293,14.4317,6.36729,1.28524,-4.6933,6.26186
33.9317,14.5092,19.4225,8.49157,1.75418,-6.45775,8.3411
41.3596,18.017,23.3426,10.0921,1.82438,-7.70525,9.89911
47.5797,21.0565,26.5232,11.3714,1.86833,-8.70645,11.1447
49.7016,22.1135,27.5881,11.8076,1.87428,-9.06418,11.5681
53.4633,23.7634,29.6999,12.7191,1.99583,-9.80092,12.4579
56.0459,24.9618,31.0841,13.3039,2.05638,-10.2708,13.0283
57.2195,25.538,31.6815,13.5581,2.08059,-10.4808,13.2759
54.0975,24.0968,30.0008,12.8895,2.04221,-9.9846,12.6223
47.8325,21.3805,26.452,11.384,1.56174,-8.72329,11.1452
41.5625,18.3776,23.185,10.0769,1.4895,-7.74092,9.86808
30.9979,13.5351,17.4628,7.67604,0.953365,-5.78013,7.51803
24.6098,10.4492,14.1605,6.35695,0.999873,-4.73676,6.2363
20.4371,8.46429,11.9729,5.45744,1.04287,-4.02402,5.36419
17.5861,7.13952,10.4466,4.82149,1.05447,-3.51023,4.74835
13.3395,5.16349,8.17601,3.89166,1.03444,-2.78798,3.84597
10.4689,3.82132,6.64754,3.26221,1.01018,-2.29412,3.23625
7.26021,2.25056,5.00965,2.50531,0.96499,-1.70286,2.50434
5.43864,1.22876,4.20988,2.09681,0.95426,-1.37919,2.11306
3.63044,0.82039,2.81005,1.38299,0.866793,-0.842259,1.42706
1.8506,0.634368,1.21624,0.607471,0.20586,-0.330283,0.608764
2.76099,0.825487,1.93551,0.959984,0.477821,-0.558556,0.975523
4.89373,1.21668,3.67705,1.80782,1.17607,-1.1549,1.86923
11.7028,4.32001,7.38275,3.5112,1.07812,-2.46036,3.48307
15.1753,6.13358,9.04175,4.10853,1.10923,-2.92856,4.06224
19.9135,8.19058,11.7229,5.22999,1.36794,-3.88045,5.15943
26.2793,11.2564,15.0229,6.54241,1.3848,-4.88388,6.43366
31.1393,13.5636,17.5757,7.57813,1.42607,-5.69299,7.44138
34.7077,15.224,19.4837,8.36411,1.46627,-6.30668,8.20702
45.298,20.095,25.203,10.7226,1.68387,-8.12719,10.5107
48.0196,21.4031,26.6164,11.3076,1.72431,-8.59121,11.081
52.3634,23.4218,28.9416,12.2804,1.82433,-9.35901,12.0308
50.878,22.7072,28.1708,11.9997,1.83395,-9.17183,11.756
39.6001,17.6746,21.9255,9.3999,1.32138,-7.10624,9.20968
30.0115,13.1475,16.864,7.35927,1.19462,-5.57633,7.21548
18.3611,7.74092,10.6202,4.76246,0.789974,-3.49511,4.67685
13.3917,5.21872,8.17298,3.82002,0.937349,-2.76266,3.76886
10.0256,3.52864,6.49701,3.17443,1.02351,-2.26218,3.15058
5.03698,1.21533,3.82165,1.898,0.979469,-1.29335,1.92365
3.03971,0.731244,2.30846,1.13989,0.675545,-0.738749,1.16857
2.81204,0.719091,2.09295,1.03518,0.577742,-0.643141,1.05778
2.0307,0.633242,1.39746,0.69577,0.291398,-0.391492,0.701687
1.49751,0.577091,0.920417,0.461259,0.0915457,-0.224107,0.459158
0.80403,0.457739,0.346292,0.17938,-0.116679,-0.116679,0.166911
0.494063,0.297181,0.196882,0.10521,-0.0916722,-0.0916722,0.0916722
1.00918,0.545771,0.463408,0.23571,-0.108196,-0.108196,0.227698
2.52544,0.793467,1.73198,0.859294,0.385029,-0.39479,0.872683
3.98807,1.02405,2.96402,1.45874,0.903155,-0.851749,1.50528
4.44793,1.10569,3.34224,1.64251,1.06214,-0.998833,1.69973
7.59749,2.21007,5.38742,2.66643,1.27978,-1.85524,2.6891
16.1798,6.40013,9.77963,4.40179,1.28963,-3.19377,4.35588
26.5308,11.2551,15.2757,6.63492,1.43468,-4.92291,6.52799
30.1395,12.9789,17.1606,7.39934,1.4517,-5.5261,7.27053
32.6413,14.1509,18.4904,7.95706,1.4763,-5.97699,7.81255
37.6575,16.4628,21.1947,9.08595,1.56704,-6.86503,8.91336
39.5909,17.4219,22.169,9.48914,1.57089,-7.19058,9.30492
38.8712,17.1068,21.7644,9.34337,1.56087,-7.1003,9.16133
29.2813,12.8138,16.4675,7.14141,1.11064,-5.34595,7.00392
20.6207,8.7076,11.9131,5.30883,0.994588,-3.97289,5.21375
11.2346,4.23289,7.00172,3.30346,0.81617,-2.3703,3.26062
5.03656,1.2318,3.80476,1.89464,0.890998,-1.2913,1.91012
2.1049,0.584612,1.52028,0.755317,0.380138,-0.503177,0.764966
0.640398,0.37425,0.266148,0.140124,-0.105723,-0.117587,0.126024
0.396493,0.235791,0.160701,0.0858758,-0.0748257,-0.0748257,0.0748257
0.259393,0.150943,0.10845,0.0579536,-0.0504964,-0.0504964,0.0504964
0.0984115,0.0511824,0.0472291,0.0252383,-0.0219908,-0.0219908,0.0219908
0.00836432,0,0.00836432,0.00446973,-0.00389459,-0.00389459,0.00389459
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162
0.184442,0.109328,0.0751144,0.0401397,-0.0349747,-0.0349747,0.0349747
0.534889,0.329911,0.204978,0.109536,-0.0954417,-0.0954417,0.0954417
0.702686,0.435431,0.267255,0.142816,-0.124439,-0.124439,0.124439
0.57167,0.353577,0.218093,0.116545,-0.101548,-0.101548,0.101548
0.847172,0.423709,0.423463,0.214547,-0.0462293,-0.154645,0.208916
1.94642,0.690061,1.25636,0.625142,0.214997,-0.208492,0.631217
4.10375,1.01608,3.08767,1.51716,0.981698,-0.913622,1.57051
4.58535,1.09281,3.49253,1.71382,1.14576,-1.05268,1.77872
7.54731,2.33307,5.21424,2.51965,1.1128,-1.74707,2.53085
13.2031,5.21965,7.98342,3.67476,1.12358,-2.69238,3.63832
15.1125,6.18052,8.932,4.09122,1.11369,-3.05686,4.03758
15.0259,6.10854,8.91734,4.14143,1.12553,-3.14507,4.08398
16.2951,6.81963,9.47551,4.34562,0.90327,-3.23775,4.27292
13.3434,5.48282,7.86059,3.67732,0.839905,-2.73775,3.61993
7.88501,2.80228,5.08273,2.51306,0.770218,-1.77467,2.49206
6.68514,2.05039,4.63475,2.31961,0.877538,-1.61585,2.31514
3.87515,0.795428,3.07972,1.52506,0.852602,-1.02572,1.55466
2.69948,0.643226,2.05625,1.01437,0.611994,-0.647686,1.04188
1.5859,0.530857,1.05504,0.526722,0.194399,-0.306063,0.528319
1.08526,0.490953,0.594307,0.298374,-0.00821522,-0.135289,0.295933
1.53748,0.568984,0.968492,0.48404,0.130504,-0.216362,0.484452
1.60697,0.595164,1.01181,0.505369,0.136346,-0.207063,0.506437
0.970576,0.507419,0.463157,0.233879,-0.0819725,-0.0819725,0.229278
0.601941,0.368742,0.2332,0.124617,-0.108582,-0.108582,0.108582
0.814542,0.428971,0.385571,0.198455,-0.0825726,-0.187116,0.187116
1.70224,0.727511,0.974732,0.49198,0.118776,-0.397236,0.482752
2.47657,0.957197,1.51937,0.758696,0.280514,-0.448865,0.760673
5.04486,1.3715,3.67337,1.80958,1.14954,-1.21912,1.86379
7.05454,1.66819,5.38635,2.64545,1.78698,-1.78075,2.7409
12.6909,4.41549,8.27537,3.87267,1.31905,-2.76349,3.84899
21.0466,8.72016,12.3264,5.4193,1.31453,-3.96154,5.34338
27.2312,11.6142,15.617,6.75645,1.39482,-5.0038,6.64472
28.7465,12.3163,16.4302,7.09788,1.40363,-5.28915,6.97555
32.5911,14.0433,18.5478,7.99542,1.49298,-6.00666,7.85059
32.0297,13.7602,18.2695,7.91047,1.48515,-5.9691,7.76598
28.3465,12.0749,16.2716,7.11116,1.4075,-5.37543,6.98409
24.2777,10.0954,14.1823,6.29752,1.36926,-4.77086,6.19055
17.7587,7.0089,10.7498,4.91713,1.26957,-3.73569,4.84454
9.68913,3.11653,6.5726,3.19578,1.15594,-2.36683,3.17697
4.18473,0.869218,3.31551,1.64046,0.955344,-1.14813,1.67505
2.06786,0.597224,1.47064,0.732381,0.336787,-0.485238,0.738254
0.949176,0.471908,0.477268,0.242014,-0.0636663,-0.169775,0.235254
0.699358,0.416422,0.282936,0.149869,-0.118812,-0.132859,0.133066
0.519249,0.3137,0.205549,0.109842,-0.0957077,-0.0957077,0.0957077
0.420626,0.252608,0.168018,0.0897854,-0.0782322,-0.0782322,0.0782322
0.349725,0.208899,0.140826,0.0752547,-0.0655713,-0.0655713,0.0655713
0.205475,0.119501,0.085974,0.0459429,-0.0400312,-0.0400312,0.0400312
0.0549813,0.0267551,0.0282262,0.0150835,-0.0131427,-0.0131427,0.0131427
0.444259,0.189149,0.25511,0.129959,0.00156708,-0.125151,0.125151
1.64337,0.663639,0.979735,0.497416,0.119988,-0.482319,0.482319
2.93426,1.09007,1.84419,0.919081,0.367419,-0.519153,0.92511
4.5147,1.32035,3.19435,1.57705,0.935387,-1.01258,1.61731
5.52367,1.42524,4.09843,2.01452,1.32595,-1.31486,2.08391
8.66499,2.70217,5.96282,2.84215,1.27015,-1.94419,2.85778
18.7754,7.70119,11.0742,4.86259,1.24429,-3.49772,4.80165
22.843,9.6493,13.1937,5.71994,1.27463,-4.1746,5.63384
23.2165,9.91607,13.3004,5.74461,1.21381,-4.20641,5.65384
23.2647,9.98174,13.2829,5.72937,1.16843,-4.2053,5.63613
25.7267,11.1327,14.594,6.26604,1.19386,-4.62385,6.1586
25.7094,11.018,14.6914,6.34514,1.23727,-4.70701,6.23621
19.503,8.20164,11.3013,4.94122,0.915393,-3.57595,4.8594
13.3307,5.29475,8.03594,3.62373,0.816582,-2.58833,3.57291
5.33545,1.62163,3.71382,1.79831,0.684654,-1.14673,1.80078
2.65715,0.677479,1.97967,0.977106,0.552908,-0.53716,1.00256
2.18306,0.643999,1.53906,0.763173,0.360907,-0.383671,0.775889
1.84691,0.623191,1.22372,0.609423,0.221811,-0.271666,0.614298
1.74424,0.624468,1.11977,0.558616,0.171419,-0.230681,0.561159
2.52255,0.725963,1.79659,0.889213,0.441243,-0.420586,0.907378
2.82167,0.737099,2.08457,1.02879,0.574946,-0.538146,1.05577
2.58668,0.681425,1.90525,0.94116,0.520914,-0.519001,0.964093
1.97476,0.590815,1.38394,0.687635,0.320978,-0.401038,0.696306
0.661963,0.405706,0.256257,0.136939,-0.119318,-0.119318,0.119318
0.736472,0.436243,0.300228,0.157277,-0.116449,-0.116449,0.142951
1.78512,0.569882,1.21524,0.605708,0.250792,-0.363832,0.609532
3.58758,0.83923,2.74835,1.35272,0.856216,-0.853941,1.39563
3.88978,0.930225,2.95956,1.4563,0.93273,-0.936753,1.50326
6.23065,1.42283,4.80783,2.39234,1.18803,-1.69732,2.41549
10.3594,3.83145,6.52794,3.18049,1.10215,-2.29893,3.16093
13.18,5.1213,8.05871,3.71603,1.09428,-2.71212,3.67674
13.5209,5.28299,8.23794,3.76595,1.06704,-2.75109,3.72307
16.822,6.78116,10.0408,4.50199,1.12929,-3.31667,4.43965
23.2991,9.79774,13.5014,5.90807,1.24439,-4.39005,5.81076
28.1852,12.0647,16.1205,6.98294,1.34139,-5.21899,6.8598
27.704,11.7903,15.9137,6.92913,1.36664,-5.19803,6.80747
18.1843,7.53279,10.6515,4.73956,0.934554,-3.45517,4.66225
10.5081,3.92563,6.58243,3.09119,0.811612,-2.216,3.05418
3.47006,0.94888,2.52118,1.25632,0.556477,-0.818016,1.26486
1.13332,0.481825,0.651499,0.328022,0.0179994,-0.196919,0.323477
0.384256,0.228636,0.15562,0.0831604,-0.0724597,-0.0724597,0.0724597
0.143414,0.0798952,0.0635184,0.033943,-0.0295754,-0.0295754,0.0295754
0.0221131,0.0094672,0.0126459,0.00675773,-0.00588818,-0.00588818,0.00588818
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162
0.00217542,0,0.00217542,0.0011625,-0.00101292,-0.00101292,0.00101292
0.202566,0.120396,0.0821699,0.04391,-0.0382599,-0.0382599,0.0382599
0.399871,0.244027,0.155843,0.0832796,-0.0725636,-0.0725636,0.0725636
0.504821,0.309222,0.195599,0.104524,-0.0910747,-0.0910747,0.0910747
0.696792,0.37788,0.318912,0.164408,-0.0734495,-0.154503,0.154503
1.15848,0.476709,0.681767,0.342286,0.0441984,-0.174216,0.339482
1.51864,0.555285,0.963354,0.48084,0.134686,-0.186313,0.482514
1.19146,0.472737,0.718726,0.360544,0.0644897,-0.185334,0.358182
0.433401,0.263897,0.169504,0.0905795,-0.0789241,-0.0789241,0.0789241
0.111644,0.0650391,0.0466052,0.0249049,-0.0217003,-0.0217003,0.0217003
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162
0.0712399,0.0364334,0.0348065,0.0185999,-0.0162066,-0.0162066,0.0162066
0.199451,0.11661,0.0828414,0.0442688,-0.0385725,-0.0385725,0.0385725
0.386824,0.233713,0.153111,0.0818195,-0.0712913,-0.0712913,0.0712913
0.518946,0.316417,0.202529,0.108228,-0.0943016,-0.0943016,0.0943016
0.722846,0.411553,0.311293,0.162112,-0.0977419,-0.149181,0.149181
1.0273,0.462517,0.564779,0.284072,-0.00645388,-0.155342,0.280706
1.28266,0.512863,0.769794,0.385797,0.0644683,-0.174211,0.383997
1.51922,0.521234,0.99799,0.49817,0.172331,-0.26359,0.499821
1.12383,0.471775,0.652057,0.327117,0.032491,-0.146061,0.32494
1.05177,0.452575,0.599197,0.301316,0.017599,-0.164963,0.297881
0.756855,0.425366,0.331489,0.170343,-0.0980421,-0.0980421,0.161146
0.580857,0.354252,0.226605,0.120913,-0.104281,-0.104281,0.105692
0.383483,0.232047,0.151436,0.0809244,-0.0705114,-0.0705114,0.0705114
0.203419,0.120902,0.0825176,0.0440958,-0.0384218,-0.0384218,0.0384218
0.00183047,0,0.00183047,0.000978168,-0.000852302,-0.000852302,0.000852302
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162
0,0,0,7.54892e-162,7.54892e-162,7.54892e-162,-7.54892e-162
0.418478,0.257319,0.161159,0.0861202,-0.0750387,-0.0750387,0.0750387
1.45588,0.782651,0.673226,0.34133,-0.14151,-0.14151,0.331896
3.64922,0.910736,2.73849,1.34931,0.787476,-0.704603,1.38918
8.88959,2.61596,6.27363,3.12639,1.47456,-2.22662,3.14724
17.8255,7.09483,10.7307,4.91388,1.31994,-3.66589,4.84864
27.0238,11.3947,15.6291,6.95165,1.48885,-5.28347,6.83136
29.8365,12.7184,17.1181,7.56327,1.50615,-5.77563,7.42502
30.9555,13.2867,17.6689,7.77018,1.47942,-5.93695,7.62473
31.4587,13.6042,17.8545,7.83856,1.44277,-6.00197,7.68878
29.3896,12.7741,16.6155,7.30684,1.33702,-5.5954,7.16684
28.2577,12.2146,16.0431,7.07989,1.33218,-5.42627,6.9456
24.6102,10.6347,13.9755,6.20296,1.0121,-4.67955,6.08321
22.7876,9.75276,13.0349,5.82819,0.984192,-4.39982,5.71684
18.6369,7.8261,10.8108,4.91723,0.836573,-3.59823,4.8303
12.7146,5.01305,7.70153,3.65647,0.885589,-2.61201,3.60867
6.25376,1.91063,4.34312,2.17147,0.846906,-1.47511,2.17165
3.62837,0.744158,2.88422,1.42463,0.829892,-0.901281,1.45959
3.13291,0.719368,2.41354,1.18786,0.741583,-0.714826,1.22568
2.43163,0.647187,1.78444,0.882214,0.481244,-0.499963,0.902231
1.64536,0.564039,1.08132,0.53931,0.189773,-0.269306,0.542008
1.46845,0.560017,0.908436,0.454509,0.107345,-0.204605,0.453927
0.960911,0.506115,0.454796,0.229903,-0.0847566,-0.0847566,0.224893
0.593539,0.364043,0.229496,0.122638,-0.106858,-0.106858,0.106858
0.615302,0.379152,0.23615,0.126194,-0.109956,-0.109956,0.109956
0.806414,0.474944,0.33147,0.172714,-0.120783,-0.120783,0.158756
1.16003,0.580306,0.579723,0.291099,-0.0672661,-0.0672661,0.288624
1.35088,0.599588,0.751295,0.376361,0.00478173,-0.11728,0.374934
4.14417,0.892746,3.25143,1.59848,1.05457,-1.06258,1.65295
5.53199,1.10561,4.42638,2.16943,1.52836,-1.4749,2.25695
12.6917,4.31869,8.373,4.01548,1.31037,-2.95048,3.98146
17.4629,7.0633,10.3996,4.75923,1.25533,-3.55102,4.69452
20.1831,8.37818,11.8049,5.31145,1.2555,-3.99233,5.22867
23.5519,9.91556,13.6364,6.07196,1.31465,-4.59175,5.96903
25.6469,10.8593,14.7876,6.54449,1.35372,-4.95916,6.42969
24.5937,10.3573,14.2364,6.31947,1.33911,-4.78974,6.21018
22.1951,9.35642,12.8387,5.6985,1.00806,-4.21888,5.59651
20.8478,8.66879,12.179,5.44135,1.00266,-4.03218,5.3455
15.9482,6.37081,9.57737,4.37898,0.916397,-3.13957,4.31319
11.2136,4.18745,7.0261,3.33379,0.914048,-2.30849,3.30092
7.87011,2.58239,5.28771,2.62595,0.915362,-1.76491,2.61756
4.84836,1.09733,3.75103,1.86412,0.908559,-1.1935,1.88691
3.85447,0.831386,3.02309,1.48997,0.902369,-0.904068,1.53311
4.02193,0.853795,3.16813,1.56431,0.899967,-0.932979,1.60383
3.1504,0.768444,2.38195,1.17392,0.694992,-0.659634,1.20803
1.99284,0.632636,1.3602,0.676469,0.280906,-0.338167,0.683735
1.59846,0.604673,0.99379,0.496944,0.118531,-0.209933,0.496846
0.714838,0.431191,0.283647,0.150195,-0.122369,-0.122369,0.133452
1.80943,0.705463,1.10397,0.554255,0.13659,-0.347667,0.549711
4.53512,1.21963,3.31549,1.63503,1.01271,-1.09707,1.68046
5.25658,1.33316,3.92342,1.92992,1.26929,-1.31412,1.9935
5.83823,1.40438,4.43384,2.18708,1.36691,-1.52212,2.24677
12.8192,4.45709,8.36215,3.96847,1.39328,-2.89607,3.944
18.5666,7.38452,11.1821,5.02249,1.37941,-3.70682,4.96016
23.5816,9.84951,13.7321,6.02324,1.36694,-4.47478,5.9293
27.7048,11.8249,15.8799,6.89125,1.39754,-5.14962,6.77331
30.4348,13.1721,17.2627,7.44457,1.40019,-5.58027,7.31094
33.4098,14.6017,18.8081,8.07403,1.42396,-6.07012,7.92382
34.694,15.2401,19.4539,8.33763,1.42274,-6.2792,8.17984
31.3097,13.7124,17.5973,7.57961,1.34226,-5.70552,7.43841
25.949,11.0876,14.8614,6.50579,1.29518,-4.90222,6.39084
19.8225,8.19823,11.6242,5.19064,1.19425,-3.91051,5.10735
14.1341,5.43189,8.70217,4.01551,1.14015,-2.96107,3.96834
8.8948,2.9066,5.9882,2.90366,1.15264,-2.07576,2.90015
4.14672,0.921693,3.22503,1.59143,0.977517,-1.08459,1.6336
2.415,0.662152,1.75285,0.87056,0.441113,-0.574949,0.882292
1.13427,0.500507,0.633768,0.319387,-0.00763881,-0.200791,0.31438
0.759451,0.43843,0.321022,0.167623,-0.117808,-0.126413,0.153398
0.618798,0.373018,0.24578,0.13134,-0.11444,-0.11444,0.11444
0.476737,0.284985,0.191753,0.102469,-0.0892837,-0.0892837,0.0892837
0.284714,0.166532,0.118182,0.0631543,-0.0550279,-0.0550279,0.0550279
0.00609147,0,0.00609147,0.00325517,-0.00283631,-0.00283631,0.00283631
0.294888,0.105522,0.189366,0.0962598,0.0185449,-0.0931064,0.0931064
0.715399,0.249059,0.46634,0.236461,0.0669748,-0.229879,0.229879
1.11301,0.438621,0.674392,0.342,0.0955118,-0.332393,0.332393
1.5169,0.600812,0.916087,0.462176,0.148009,-0.404204,0.453911
2.45186,0.892316,1.55954,0.775566,0.31984,-0.380008,0.783975
7.19998,1.55404,5.64593,2.76333,1.97445,-1.81286,2.88261
19.3509,7.78115,11.5698,5.13481,1.39314,-3.74786,5.07238
22.9795,9.75093,13.2285,5.84144,1.39686,-4.35621,5.75338
28.0815,12.1867,15.8948,6.96602,1.42442,-5.27533,6.8432
30.3434,13.2591,17.0844,7.4552,1.41416,-5.66862,7.31709
31.3948,13.7421,17.6527,7.68802,1.40689,-5.8561,7.54262
29.7568,12.9935,16.7633,7.32083,1.35977,-5.57802,7.18317
20.7006,8.94321,11.7574,5.21852,0.948835,-3.89569,5.12432
14.4295,5.9615,8.46798,3.88265,0.854648,-2.88336,3.82073
7.12684,2.43053,4.69631,2.28464,0.76111,-1.59024,2.27151
6.38667,1.91564,4.47102,2.2344,0.893914,-1.51947,2.23662
4.94353,1.1257,3.81783,1.89657,0.954436,-1.25426,1.92126
4.51064,0.864035,3.6466,1.80656,0.975917,-1.15953,1.84004
3.32269,0.763697,2.55899,1.2619,0.754448,-0.765331,1.29709
2.43231,0.664064,1.76824,0.8752,0.461301,-0.495862,0.893044
2.11151,0.631308,1.4802,0.734447,0.341665,-0.377024,0.745756
1.89532,0.612415,1.28291,0.638042,0.257218,-0.29984,0.644866
1.13941,0.53537,0.604041,0.302756,-0.0314676,-0.0912662,0.301284
0.482608,0.294921,0.187687,0.100296,-0.0873908,-0.0873908,0.0873908
0.578768,0.356734,0.222034,0.118651,-0.103383,-0.103383,0.103383
1.17698,0.578588,0.598395,0.299993,-0.0547883,-0.0547883,0.298402
1.93159,0.642048,1.28954,0.641155,0.248506,-0.263118,0.648384
2.18657,0.646135,1.54044,0.763398,0.367103,-0.377519,0.77704
4.99305,1.13797,3.85508,1.89161,1.28634,-1.22785,1.96347
8.94651,2.7661,6.18041,2.95247,1.2071,-2.02932,2.95674
16.2535,6.44977,9.80371,4.36356,1.21781,-3.13609,4.31557
19.2807,7.83729,11.4434,5.04327,1.25593,-3.68196,4.97483
19.7894,8.18389,11.6055,5.08468,1.193,-3.7194,5.01098
20.0911,8.41108,11.6801,5.09663,1.14117,-3.73197,5.01949
21.0272,8.88894,12.1383,5.28205,1.13098,-3.88282,5.19847
